"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"240620 Lagoa d'Anta",0,0,1,0,0,0,0,0,0,1
"240670 Lajes",0,0,0,0,0,0,0,0,1,1
"240700 Luís Gomes",0,0,2,0,0,0,0,0,0,2
"240710 Macaíba",0,0,6,0,1,0,0,0,4,11
"240720 Macau",0,0,0,0,2,0,0,0,1,3
"240730 Marcelino Vieira",0,0,1,0,0,0,0,0,0,1
"240750 Maxaranguape",0,0,1,0,0,0,0,0,1,2
"240760 Messias Targino",0,0,5,0,0,0,0,0,0,5
"240780 Monte Alegre",0,0,7,0,1,0,0,0,0,8
"240790 Monte das Gameleiras",0,0,1,0,0,0,0,0,0,1
"240800 Mossoró",7,3,54,0,7,0,0,0,20,91
"240810 Natal",16,1,35,0,4,1,0,0,82,139
"240820 Nísia Floresta",1,0,2,0,1,0,0,0,1,5
"240830 Nova Cruz",1,0,1,0,1,0,0,0,0,3
"240860 Paraná",0,0,1,0,0,0,0,0,0,1
"240870 Paraú",0,0,1,0,1,0,0,0,1,3
"240890 Parelhas",0,0,2,0,0,0,0,0,0,2
"240325 Parnamirim",2,0,10,0,1,0,0,0,4,17
"240910 Passa e Fica",0,0,1,0,2,0,0,0,0,3
"240940 Pau dos Ferros",1,0,6,0,0,0,0,0,1,8
"240950 Pedra Grande",0,0,0,0,1,0,0,0,0,1
"240980 Pedro Velho",0,0,0,0,0,0,0,0,6,6
"240990 Pendências",0,0,1,0,0,0,0,0,0,1
"241000 Pilões",0,0,1,0,0,0,0,0,0,1
"241010 Poço Branco",0,0,1,0,0,0,0,0,1,2
"241020 Portalegre",0,0,1,0,0,0,0,0,0,1
"241040 Pureza",0,0,0,0,0,0,0,0,1,1
"241080 Riacho de Santana",0,0,1,0,0,0,0,0,2,3
"241090 Riachuelo",0,0,0,0,0,0,0,0,1,1
"241120 Santa Cruz",2,0,4,0,1,0,0,0,0,7
"241140 Santana do Matos",0,0,3,0,0,0,0,0,0,3
"241150 Santo Antônio",0,0,1,0,0,0,0,0,0,1
"241180 São Fernando",0,0,1,0,0,0,0,0,0,1
"241190 São Francisco do Oeste",0,0,0,0,0,0,0,0,2,2
"241200 São Gonçalo do Amarante",3,0,6,0,0,1,1,0,1,12
"241220 São José de Mipibu",1,0,0,0,0,0,0,0,1,2
"241230 São José do Campestre",0,0,0,0,1,0,0,0,0,1
"241250 São Miguel",0,0,2,0,0,0,0,0,4,6
"241260 São Paulo do Potengi",0,0,0,0,1,0,0,0,1,2
"241270 São Pedro",0,0,1,0,0,0,0,0,0,1
"241280 São Rafael",0,0,1,0,0,0,0,0,0,1
"241290 São Tomé",0,0,1,0,0,0,0,0,0,1
"241330 Serra de São Bento",0,0,2,0,0,0,0,0,0,2
"241335 Serra do Mel",0,0,1,0,0,0,0,0,0,1
"241350 Serrinha",0,0,1,0,0,0,0,0,0,1
"241355 Serrinha dos Pintos",0,0,0,0,0,0,0,0,1,1
"241360 Severiano Melo",0,0,0,0,0,0,0,0,1,1
"241390 Taipu",0,0,1,0,0,0,0,0,0,1
"241400 Tangará",0,0,1,0,3,0,0,0,0,4
"241410 Tenente Ananias",0,0,0,0,0,0,0,0,1,1
"241415 Tenente Laurentino Cruz",0,0,2,0,0,0,0,0,0,2
"241420 Tibau do Sul",0,1,0,0,0,0,0,0,0,1
"241440 Touros",1,0,1,0,0,0,0,0,1,3
"241450 Umarizal",0,0,0,0,0,0,0,0,2,2
"241460 Upanema",0,0,2,0,4,0,0,0,1,7
"241470 Várzea",0,0,1,0,0,0,0,0,0,1
"241480 Vera Cruz",0,0,0,0,0,0,0,0,1,1
"241490 Viçosa",0,0,1,0,0,0,0,0,0,1
"250010 Água Branca",0,0,0,0,1,0,0,0,0,1
"250030 Alagoa Grande",0,0,1,0,1,0,0,0,1,3
"250040 Alagoa Nova",0,0,0,0,0,0,0,0,1,1
"250050 Alagoinha",0,0,1,0,0,0,0,0,0,1
"250053 Alcantil",0,0,0,0,0,0,0,0,4,4
"250057 Algodão de Jandaíra",0,0,0,0,0,0,0,0,1,1
"250060 Alhandra",0,0,1,0,0,0,0,0,0,1
"250073 Amparo",0,0,0,0,0,0,0,0,1,1
"250080 Araçagi",0,0,1,0,1,0,0,0,0,2
"250090 Arara",0,0,1,0,1,0,0,0,2,4
"250100 Araruna",0,0,1,0,0,0,0,0,2,3
"250110 Areia",0,0,1,0,0,0,0,0,1,2
"250120 Areial",0,0,0,0,0,0,0,0,1,1
"250130 Aroeiras",0,0,2,0,0,0,0,0,1,3
"250140 Baía da Traição",0,0,1,0,0,0,0,0,0,1
"250150 Bananeiras",0,0,1,0,0,0,0,0,0,1
"250153 Baraúna",0,0,0,0,0,0,0,0,1,1
"250160 Barra de Santa Rosa",0,0,2,0,0,0,0,0,0,2
"250157 Barra de Santana",0,0,0,0,0,0,0,0,1,1
"250170 Barra de São Miguel",0,0,1,0,0,0,0,0,0,1
"250180 Bayeux",2,0,3,0,0,0,0,0,0,5
"250190 Belém",0,0,1,0,2,0,0,0,0,3
"250200 Belém do Brejo do Cruz",0,0,1,0,1,0,0,0,0,2
"250210 Boa Ventura",0,0,0,0,1,0,0,0,0,1
"250215 Boa Vista",0,0,0,0,0,0,0,0,2,2
"250230 Bom Sucesso",0,0,0,0,1,0,0,0,0,1
"250240 Bonito de Santa Fé",0,0,1,0,0,0,0,0,1,2
"250250 Boqueirão",0,0,2,0,0,0,0,0,0,2
"250270 Borborema",0,0,0,0,0,0,1,0,0,1
"250280 Brejo do Cruz",1,0,0,0,5,0,0,0,0,6
"250300 Caaporã",0,0,1,0,1,0,0,0,0,2
"250310 Cabaceiras",0,0,1,0,0,0,0,0,1,2
"250320 Cabedelo",0,1,1,0,0,0,0,0,0,2
"250350 Cacimba de Dentro",0,0,1,0,1,0,0,0,0,2
"250355 Cacimbas",0,0,1,0,0,0,0,0,0,1
"250370 Cajazeiras",1,0,8,0,10,0,0,0,0,19
"250380 Caldas Brandão",1,0,0,0,0,0,0,0,0,1
"250390 Camalaú",0,0,0,0,0,0,0,0,1,1
"250400 Campina Grande",0,4,92,0,0,0,0,0,121,217
"250407 Caraúbas",0,0,0,0,0,0,0,0,1,1
"250415 Casserengue",0,0,0,0,1,0,0,0,0,1
"250420 Catingueira",0,0,0,0,9,0,0,0,0,9
"250430 Catolé do Rocha",0,0,0,0,6,0,0,0,0,6
"250440 Conceição",2,0,3,0,3,0,0,0,0,8
"250450 Condado",0,0,0,0,1,0,0,0,0,1
"250460 Conde",0,0,2,0,1,0,0,0,1,4
"250470 Congo",0,0,0,0,0,0,0,0,1,1
"250480 Coremas",0,0,0,0,1,0,0,0,0,1
"250490 Cruz do Espírito Santo",0,0,0,0,0,0,0,0,1,1
"250500 Cubati",0,1,1,0,0,0,0,0,1,3
"250510 Cuité",0,0,2,0,0,0,0,0,2,4
"250535 Damião",0,0,1,0,0,0,0,0,1,2
"250560 Diamante",0,0,0,0,0,0,0,0,1,1
"250580 Duas Estradas",0,0,0,0,0,0,0,0,1,1
"250600 Esperança",0,0,1,0,0,0,0,0,2,3
"250620 Frei Martinho",0,0,1,0,0,0,0,0,0,1
"250630 Guarabira",0,0,8,0,6,0,0,0,3,17
"250640 Gurinhém",0,0,0,0,1,0,0,0,0,1
"250660 Ibiara",0,0,0,0,1,0,0,0,0,1
"250670 Imaculada",0,0,1,0,0,0,0,0,0,1
"250680 Ingá",0,0,1,0,4,0,0,0,0,5
"250690 Itabaiana",0,0,2,0,0,0,0,0,1,3
"250710 Itapororoca",0,0,1,0,0,0,0,0,1,2
"250730 Jacaraú",0,0,3,0,1,0,0,0,1,5
"250750 João Pessoa",47,7,94,0,9,0,1,0,14,172
"250760 Juarez Távora",0,0,0,0,1,0,0,0,0,1
"250770 Juazeirinho",0,0,1,0,0,0,0,0,5,6
"250780 Junco do Seridó",1,0,1,0,2,0,0,0,0,4
"250790 Juripiranga",0,0,0,0,1,0,0,0,0,1
"250800 Juru",0,0,0,0,1,0,0,0,0,1
"250810 Lagoa",0,0,0,0,1,0,0,0,0,1
"250830 Lagoa Seca",0,0,4,0,0,0,0,0,1,5
"250840 Lastro",0,0,0,0,1,0,0,0,0,1
"250850 Livramento",1,0,0,0,0,0,0,0,0,1
"250855 Logradouro",0,0,0,0,2,0,0,0,0,2
"250860 Lucena",1,0,1,0,0,0,0,0,0,2
"250870 Mãe d'Água",0,0,0,0,1,0,0,0,0,1
"250880 Malta",1,0,2,0,2,0,0,0,0,5
"250890 Mamanguape",2,0,6,0,2,0,0,0,1,11
"250910 Mari",0,0,1,0,0,0,0,0,1,2
"250915 Marizópolis",0,0,0,0,4,0,0,0,0,4
"250920 Massaranduba",0,0,2,0,0,0,0,0,0,2
"250930 Mataraca",0,0,3,0,1,0,0,0,0,4
"250933 Matinhas",0,0,1,0,0,0,0,0,1,2
"250939 Maturéia",0,0,1,0,1,0,0,0,0,2
"250950 Montadas",0,0,0,0,0,0,0,0,1,1
"250970 Monteiro",0,0,3,0,0,0,0,0,3,6
"250980 Mulungu",0,0,2,0,1,0,0,0,0,3
"251000 Nazarezinho",0,0,0,0,1,0,0,0,0,1
"251010 Nova Floresta",0,0,0,0,0,0,0,0,1,1
"251030 Nova Palmeira",0,0,1,0,0,0,0,0,0,1
"251040 Olho d'Água",0,0,0,0,2,0,0,0,0,2
"251080 Patos",3,0,9,0,22,0,0,0,0,34
"251090 Paulista",0,0,0,0,2,0,0,0,0,2
"251110 Pedra Lavrada",0,0,1,0,0,0,0,0,0,1
"251120 Pedras de Fogo",1,0,1,0,2,0,0,0,0,4
"251272 Pedro Régis",0,0,1,0,0,0,0,0,0,1
"251130 Piancó",0,0,0,0,1,0,0,0,0,1
"251140 Picuí",0,0,2,0,0,0,0,0,0,2
"251150 Pilar",0,0,1,0,1,0,0,0,0,2
"251160 Pilões",0,1,1,0,1,0,0,0,0,3
"251180 Pirpirituba",0,0,1,0,0,0,0,0,0,1
"251190 Pitimbu",0,0,5,0,0,0,0,0,1,6
"251200 Pocinhos",0,0,1,0,0,0,0,0,2,3
"251203 Poço Dantas",0,0,0,0,1,0,0,0,0,1
"251207 Poço de José de Moura",0,0,2,0,0,0,0,0,0,2
"251210 Pombal",0,0,0,0,7,0,0,0,0,7
"251220 Prata",0,0,0,0,0,0,0,0,1,1
"251230 Princesa Isabel",1,0,0,0,7,0,0,0,0,8
"251250 Queimadas",0,0,2,0,0,0,0,0,4,6
"251260 Quixabá",0,0,1,0,0,1,0,0,1,3
"251270 Remígio",0,0,0,0,0,0,0,0,1,1
"251275 Riachão do Bacamarte",0,0,0,0,1,0,0,0,0,1
"251276 Riachão do Poço",1,0,0,0,0,0,0,0,0,1
"251278 Riacho de Santo Antônio",0,0,1,0,0,0,0,0,0,1
"251290 Rio Tinto",0,0,1,0,1,0,0,0,0,2
"251300 Salgadinho",0,0,0,0,1,0,0,0,0,1
"251330 Santa Helena",0,0,1,0,2,0,0,0,0,3
"251340 Santa Luzia",0,0,0,0,1,0,0,0,0,1
"251370 Santa Rita",0,1,8,0,2,0,0,0,2,13
"251380 Santa Teresinha",0,0,0,0,2,0,0,0,0,2
"251350 Santana de Mangueira",0,0,0,0,1,0,0,0,0,1
"251360 Santana dos Garrotes",0,0,1,0,0,0,0,0,0,1
"251392 São Bentinho",0,0,0,0,1,0,0,0,0,1
"251390 São Bento",0,0,2,0,4,0,0,0,0,6
"251394 São Domingos do Cariri",0,0,1,0,0,0,0,0,0,1
"251398 São Francisco",0,0,0,0,3,0,0,0,0,3
"251400 São João do Cariri",0,0,0,0,0,0,0,1,2,3
"250070 São João do Rio do Peixe",0,0,0,0,3,0,0,0,0,3
"251410 São João do Tigre",0,0,2,0,0,0,0,0,0,2
"251420 São José da Lagoa Tapada",0,0,3,0,2,0,0,0,0,5
"251450 São José de Piranhas",1,0,2,0,2,0,0,0,0,5
"251460 São José do Bonfim",0,0,1,0,3,0,0,0,0,4
"251510 São Sebastião de Lagoa de Roça",0,0,0,0,0,0,0,0,1,1
"251540 São Vicente do Seridó",0,0,1,0,0,0,0,0,0,1
"251530 Sapé",2,0,7,0,0,0,0,0,1,10
"251550 Serra Branca",0,0,0,0,0,0,0,0,2,2
"251560 Serra da Raiz",0,0,1,0,0,0,0,0,0,1
"251593 Sertãozinho",0,0,1,0,0,0,0,0,1,2
"251597 Sobrado",2,0,5,0,1,0,0,0,0,8
"251600 Solânea",0,0,2,0,1,0,0,0,0,3
"251610 Soledade",0,0,0,0,0,0,0,0,3,3
"251615 Sossêgo",0,0,0,0,0,0,0,0,2,2
"251620 Sousa",0,0,4,0,11,0,0,0,0,15
"251630 Sumé",0,0,1,0,1,0,0,0,3,5
"251640 Tacima",0,0,0,0,1,0,0,0,0,1
"251650 Taperoá",0,0,0,0,0,0,0,0,2,2
"251660 Tavares",0,0,0,0,3,0,0,0,0,3
"251670 Teixeira",1,0,2,0,3,0,0,0,0,6
"251680 Triunfo",0,0,0,0,1,0,0,0,0,1
"251690 Uiraúna",0,0,1,0,1,0,0,0,0,2
"251710 Várzea",1,0,0,0,1,0,0,0,0,2
"260005 Abreu e Lima",2,0,0,0,1,0,0,0,1,4
"260010 Afogados da Ingazeira",2,0,1,0,0,0,0,0,2,5
"260020 Afrânio",0,0,2,0,1,0,0,0,1,4
"260030 Agrestina",1,0,4,0,0,0,0,0,0,5
"260050 Águas Belas",1,0,5,0,0,0,2,0,0,8
"260060 Alagoinha",0,0,2,0,0,0,0,0,0,2
"260070 Aliança",1,0,6,0,0,0,0,0,0,7
"260080 Altinho",0,1,0,0,0,0,0,0,0,1
"260090 Amaraji",0,0,1,0,2,0,0,0,0,3
"260100 Angelim",0,0,3,0,0,1,0,0,0,4
"260105 Araçoiaba",0,1,1,0,0,0,0,0,0,2
"260110 Araripina",4,0,19,0,0,0,0,0,0,23
"260120 Arcoverde",0,0,7,0,8,0,1,0,2,18
"260160 Belém do São Francisco",0,0,3,0,1,0,1,0,0,5
"260170 Belo Jardim",0,0,7,0,1,0,0,0,0,8
"260180 Betânia",1,0,2,0,0,0,0,0,0,3
"260190 Bezerros",1,0,5,0,4,0,0,0,2,12
"260200 Bodocó",0,0,6,0,0,0,0,0,0,6
"260210 Bom Conselho",0,0,2,0,0,0,0,0,1,3
"260220 Bom Jardim",2,0,3,0,0,0,0,0,1,6
"260230 Bonito",0,0,2,0,0,0,0,0,0,2
"260240 Brejão",0,0,2,0,1,0,0,0,1,4
"260260 Brejo da Madre de Deus",0,0,3,0,0,0,0,0,0,3
"260270 Buenos Aires",0,0,1,0,0,0,0,0,0,1
"260280 Buíque",1,0,3,0,1,0,0,0,1,6
"260290 Cabo de Santo Agostinho",11,0,16,0,6,0,0,0,2,35
"260300 Cabrobó",0,0,1,0,0,0,1,0,0,2
"260310 Cachoeirinha",0,0,2,0,0,0,0,0,0,2
"260320 Caetés",3,0,5,0,2,0,0,0,4,14
"260330 Calçado",0,0,1,0,0,0,0,0,0,1
"260345 Camaragibe",1,0,4,0,1,0,0,0,1,7
"260350 Camocim de São Félix",0,0,0,0,0,0,1,0,0,1
"260370 Canhotinho",0,0,2,0,0,0,0,0,0,2
"260380 Capoeiras",0,0,0,0,1,0,0,0,1,2
"260390 Carnaíba",0,0,2,0,0,0,0,0,1,3
"260392 Carnaubeira da Penha",0,0,1,0,0,0,0,0,0,1
"260400 Carpina",3,0,3,0,0,0,0,0,0,6
"260410 Caruaru",11,3,40,0,6,1,2,0,6,69
"260415 Casinhas",0,0,1,0,1,0,0,0,0,2
"260420 Catende",0,0,1,0,0,0,0,0,1,2
"260430 Cedro",0,0,1,0,0,0,0,0,0,1
"260450 Chã Grande",1,0,1,0,1,0,0,0,0,3
"260460 Condado",0,2,2,0,0,0,0,0,0,4
"260470 Correntes",0,0,1,0,1,0,0,0,0,2
"260480 Cortês",1,0,0,0,2,0,0,0,0,3
"260490 Cumaru",0,0,2,0,1,0,0,0,0,3
"260500 Cupira",1,0,3,0,0,0,0,0,1,5
"260510 Custódia",0,0,2,0,0,0,0,0,0,2
"260515 Dormentes",0,0,4,0,2,0,0,0,0,6
"260520 Escada",2,0,5,0,1,0,1,0,0,9
"260530 Exu",0,1,4,0,2,1,0,0,0,8
"260540 Feira Nova",0,2,0,0,0,0,0,0,0,2
"260550 Ferreiros",1,0,1,0,0,0,0,0,0,2
"260560 Flores",0,0,2,0,3,0,0,0,1,6
"260570 Floresta",0,0,4,0,3,0,0,0,1,8
"260580 Frei Miguelinho",0,0,0,0,1,0,0,0,0,1
"260590 Gameleira",0,0,1,0,0,0,0,0,1,2
"260600 Garanhuns",2,0,10,0,5,0,0,0,1,18
"260610 Glória do Goitá",1,0,3,0,0,0,0,0,0,4
"260620 Goiana",2,1,9,0,2,0,0,0,0,14
"260630 Granito",0,0,2,0,0,0,1,0,0,3
"260640 Gravatá",3,1,4,0,2,0,1,0,0,11
"260650 Iati",0,0,5,0,0,0,1,0,3,9
"260660 Ibimirim",0,1,1,0,1,0,0,0,0,3
"260680 Igarassu",4,0,2,0,1,0,0,0,0,7
"260700 Inajá",0,0,2,0,0,0,0,0,0,2
"260710 Ingazeira",0,0,0,0,1,0,0,0,0,1
"260720 Ipojuca",1,0,4,0,2,1,0,0,2,10
"260730 Ipubi",3,0,5,0,0,0,0,0,0,8
"260750 Itaíba",0,0,3,0,1,0,0,0,0,4
"260765 Itambé",0,0,2,0,1,0,0,0,2,5
"260770 Itapetim",0,0,1,0,0,0,0,0,1,2
"260775 Itapissuma",3,0,0,0,0,0,0,0,2,5
"260780 Itaquitinga",0,0,0,0,1,0,0,0,0,1
"260790 Jaboatão dos Guararapes",12,5,8,0,3,0,0,0,3,31
"260795 Jaqueira",0,0,1,0,0,0,0,0,0,1
"260800 Jataúba",0,0,2,0,4,0,0,0,0,6
"260810 João Alfredo",0,0,2,0,0,0,0,0,0,2
"260820 Joaquim Nabuco",0,0,1,0,0,0,0,0,0,1
"260825 Jucati",0,0,3,0,0,0,0,0,2,5
"260830 Jupi",0,0,1,0,0,0,0,0,0,1
"260850 Lagoa de Itaenga",1,0,1,0,0,0,0,0,0,2
"260845 Lagoa do Carro",0,0,1,0,0,0,0,0,0,1
"260860 Lagoa do Ouro",0,0,1,0,0,0,0,0,0,1
"260870 Lagoa dos Gatos",0,0,0,0,0,0,0,0,1,1
"260875 Lagoa Grande",0,0,1,0,3,0,0,0,0,4
"260880 Lajedo",0,0,3,0,1,0,0,0,2,6
"260890 Limoeiro",1,1,2,0,1,0,0,0,0,5
"260900 Macaparana",1,0,1,0,1,0,0,0,0,3
"260910 Machados",0,0,1,0,0,0,0,0,0,1
"260915 Manari",1,0,1,0,0,0,0,0,0,2
"260930 Mirandiba",1,0,1,0,1,0,0,0,0,3
"260940 Moreno",1,0,2,0,4,0,0,0,0,7
"260950 Nazaré da Mata",0,2,3,0,2,0,0,0,2,9
"260960 Olinda",8,3,3,0,2,0,0,0,3,19
"260970 Orobó",1,0,0,0,0,0,0,0,0,1
"260990 Ouricuri",7,0,27,0,9,0,0,0,3,46
"261000 Palmares",1,2,7,0,1,0,0,0,3,14
"261010 Palmeirina",0,0,1,0,0,0,0,0,1,2
"261020 Panelas",0,0,3,0,2,0,0,0,0,5
"261030 Paranatama",0,0,3,0,0,0,0,0,3,6
"261040 Parnamirim",0,0,2,0,1,0,0,0,1,4
"261050 Passira",0,0,1,0,0,0,0,0,0,1
"261060 Paudalho",5,0,10,0,0,0,0,0,0,15
"261070 Paulista",9,0,12,0,2,0,0,1,1,25
"261080 Pedra",0,1,0,0,0,0,0,0,1,2
"261090 Pesqueira",3,0,6,0,6,0,0,0,0,15
"261100 Petrolândia",0,1,4,0,0,0,0,0,0,5
"261110 Petrolina",10,13,78,0,36,5,3,0,7,152
"261130 Pombos",4,0,3,0,2,0,1,3,0,13
"261140 Primavera",0,1,0,0,0,0,0,0,0,1
"261150 Quipapá",1,0,2,0,0,0,0,0,0,3
"261160 Recife",147,24,220,0,42,1,8,1,28,471
"261180 Ribeirão",2,1,2,0,1,0,0,1,1,8
"261190 Rio Formoso",0,0,3,0,1,0,0,0,0,4
"261200 Sairé",0,0,0,0,1,0,0,0,0,1
"261220 Salgueiro",1,0,7,0,4,0,2,0,0,14
"261230 Saloá",0,0,3,0,1,1,1,0,1,7
"261240 Sanharó",2,0,4,0,0,0,0,0,0,6
"261245 Santa Cruz",0,1,0,0,1,0,0,0,0,2
"261247 Santa Cruz da Baixa Verde",1,0,1,0,0,0,0,0,0,2
"261250 Santa Cruz do Capibaribe",0,2,10,1,0,0,0,0,0,13
"261255 Santa Filomena",0,0,1,0,1,0,0,0,0,2
"261260 Santa Maria da Boa Vista",2,0,6,0,0,0,0,0,0,8
"261270 Santa Maria do Cambucá",0,0,1,0,0,0,0,0,0,1
"261280 Santa Terezinha",0,0,1,0,0,0,0,0,0,1
"261300 São Bento do Una",0,1,2,0,0,0,0,0,0,3
"261310 São Caitano",3,0,1,0,1,0,0,0,0,5
"261320 São João",0,0,4,0,2,0,0,0,2,8
"261330 São Joaquim do Monte",1,0,2,0,2,0,0,0,0,5
"261340 São José da Coroa Grande",0,1,0,0,0,0,0,0,0,1
"261350 São José do Belmonte",0,0,2,0,2,0,0,0,1,5
"261360 São José do Egito",0,0,6,0,1,0,0,0,0,7
"261370 São Lourenço da Mata",3,0,1,0,0,0,0,0,1,5
"261380 São Vicente Ferrer",0,0,2,0,0,0,0,0,0,2
"261390 Serra Talhada",2,1,6,0,0,0,0,0,7,16
"261410 Sertânia",0,0,9,0,6,0,1,0,0,16
"261420 Sirinhaém",0,0,1,0,6,0,0,0,1,8
"261450 Surubim",2,0,2,1,3,0,0,0,0,8
"261460 Tabira",0,0,4,0,0,0,0,0,1,5
"261470 Tacaimbó",0,0,0,0,1,0,0,0,1,2
"261480 Tacaratu",1,0,1,0,0,0,0,0,0,2
"261485 Tamandaré",0,0,2,0,2,0,0,0,0,4
"261500 Taquaritinga do Norte",0,0,5,0,2,0,0,0,1,8
"261510 Terezinha",0,0,0,0,1,0,0,0,0,1
"261530 Timbaúba",1,0,3,0,0,0,0,0,0,4
"261540 Toritama",1,0,1,0,1,0,0,0,1,4
"261550 Tracunhaém",0,0,1,0,0,0,0,0,0,1
"261560 Trindade",2,0,5,0,0,0,0,0,0,7
"261570 Triunfo",0,1,3,0,0,0,0,0,1,5
"261580 Tupanatinga",0,0,1,0,0,0,0,0,0,1
"261590 Tuparetama",0,0,0,0,0,1,0,0,0,1
"261600 Venturosa",0,0,1,0,0,0,0,0,1,2
"261620 Vertentes",2,1,4,0,0,0,0,0,0,7
"261630 Vicência",0,0,0,0,1,0,0,0,0,1
"261640 Vitória de Santo Antão",7,0,5,0,5,0,0,0,0,17
"261650 Xexéu",2,0,0,0,0,0,1,0,0,3
"270010 Água Branca",1,0,3,0,1,0,0,0,1,6
"270020 Anadia",0,0,3,0,0,0,0,0,1,4
"270030 Arapiraca",19,10,101,1,9,0,0,0,0,140
"270040 Atalaia",2,0,2,0,8,0,0,0,0,12
"270050 Barra de Santo Antônio",0,0,1,0,0,0,0,0,0,1
"270060 Barra de São Miguel",0,0,0,0,1,0,0,0,0,1
"270070 Batalha",0,0,2,0,0,0,0,0,0,2
"270080 Belém",1,0,1,0,0,0,0,0,0,2
"270090 Belo Monte",0,0,1,0,0,0,0,0,0,1
"270100 Boca da Mata",0,0,3,0,1,0,0,0,0,4
"270110 Branquinha",1,0,0,0,1,0,0,0,0,2
"270120 Cacimbinhas",0,0,3,0,0,0,0,0,0,3
"270130 Cajueiro",1,0,1,0,0,0,0,0,0,2
"270140 Campo Alegre",2,0,2,0,2,1,0,0,0,7
"270160 Canapi",1,0,0,0,1,0,0,0,0,2
"270200 Coité do Nóia",0,0,4,0,1,0,0,0,0,5
"270210 Colônia Leopoldina",0,0,2,0,0,0,1,0,0,3
"270230 Coruripe",1,0,11,0,0,0,0,0,1,13
"270235 Craíbas",1,0,1,0,1,0,0,0,0,3
"270240 Delmiro Gouveia",0,0,4,0,3,0,1,0,0,8
"270250 Dois Riachos",0,0,1,0,0,0,0,0,0,1
"270255 Estrela de Alagoas",0,0,4,0,0,0,0,0,0,4
"270260 Feira Grande",0,1,2,0,0,0,0,0,0,3
"270280 Flexeiras",1,0,0,0,2,3,1,0,1,8
"270290 Girau do Ponciano",0,0,5,0,0,1,0,0,0,6
"270300 Ibateguara",0,0,4,0,0,0,0,0,1,5
"270310 Igaci",0,0,6,0,0,0,0,0,0,6
"270320 Igreja Nova",0,0,1,0,2,0,0,0,0,3
"270330 Inhapi",0,0,4,0,4,0,0,0,0,8
"270340 Jacaré dos Homens",1,0,0,0,1,0,0,0,0,2
"270350 Jacuípe",0,0,1,0,0,0,0,0,0,1
"270360 Japaratinga",0,0,0,0,0,0,0,0,1,1
"270375 Jequiá da Praia",0,0,0,0,0,1,0,0,0,1
"270380 Joaquim Gomes",0,0,2,0,5,0,0,0,0,7
"270400 Junqueiro",1,0,4,0,1,0,0,0,0,6
"270410 Lagoa da Canoa",0,0,1,0,0,0,0,0,0,1
"270420 Limoeiro de Anadia",1,0,3,0,0,0,0,0,0,4
"270430 Maceió",30,10,83,0,24,0,1,1,7,156
"270440 Major Isidoro",1,0,1,0,1,0,0,0,0,3
"270490 Mar Vermelho",0,0,1,0,0,0,0,0,0,1
"270450 Maragogi",1,0,4,0,1,0,0,0,0,6
"270460 Maravilha",0,0,0,0,1,0,0,0,0,1
"270470 Marechal Deodoro",3,0,1,0,0,0,0,0,0,4
"270500 Mata Grande",1,0,4,0,1,0,0,0,0,6
"270510 Matriz de Camaragibe",0,0,1,0,0,0,0,0,0,1
"270520 Messias",2,1,2,0,0,1,0,0,0,6
"270550 Murici",2,0,2,0,0,0,0,0,0,4
"270560 Novo Lino",1,0,0,0,0,0,0,0,0,1
"270570 Olho d'Água das Flores",0,0,2,0,0,0,0,0,0,2
"270580 Olho d'Água do Casado",0,0,1,0,0,0,0,0,0,1
"270590 Olho d'Água Grande",0,0,1,0,0,0,0,0,0,1
"270600 Olivença",0,0,1,0,0,0,0,0,0,1
"270610 Ouro Branco",0,0,1,0,0,0,0,0,0,1
"270620 Palestina",0,0,1,0,0,0,0,0,1,2
"270630 Palmeira dos Índios",1,0,5,0,1,0,0,0,0,7
"270640 Pão de Açúcar",0,0,2,0,0,0,0,0,0,2
"270642 Pariconha",0,0,2,0,0,0,0,0,0,2
"270670 Penedo",2,0,2,0,1,0,0,0,0,5
"270680 Piaçabuçu",1,0,3,0,0,0,0,0,0,4
"270690 Pilar",0,0,2,0,4,0,1,0,0,7
"270710 Piranhas",1,0,1,0,0,0,0,0,0,2
"270720 Poço das Trincheiras",1,0,0,0,0,0,0,0,0,1
"270730 Porto Calvo",0,0,2,0,0,0,0,0,0,2
"270740 Porto de Pedras",0,0,1,0,0,0,0,0,0,1
"270750 Porto Real do Colégio",0,0,1,0,0,0,0,0,0,1
"270760 Quebrangulo",0,0,1,0,1,0,0,0,0,2
"270770 Rio Largo",2,0,4,0,1,0,0,0,0,7
"270780 Roteiro",0,0,0,0,0,0,1,0,0,1
"270800 Santana do Ipanema",3,0,14,0,0,0,0,0,0,17
"270820 São Brás",1,0,0,0,0,0,0,0,0,1
"270830 São José da Laje",0,0,1,0,0,0,0,0,0,1
"270840 São José da Tapera",1,0,5,0,0,0,1,0,1,8
"270850 São Luís do Quitunde",1,0,2,0,0,0,0,0,0,3
"270860 São Miguel dos Campos",0,2,1,0,3,0,1,0,1,8
"270870 São Miguel dos Milagres",0,0,1,0,0,0,0,0,0,1
"270880 São Sebastião",0,0,6,0,0,0,0,0,0,6
"270890 Satuba",0,0,0,0,2,0,0,0,0,2
"270895 Senador Rui Palmeira",0,0,1,0,0,0,0,0,0,1
